id,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
764,... < 0 DM,60,no credits taken/all credits paid back duly,repairs,6288,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,real estate,42,none,own,1,skilled employee/official,0 to 2,no,no,bad
296,... >= 200 DM / salary for at least 1 year,36,no credits taken/all credits paid back duly,car (new),8133,unknown/no savings account,1 <= ... < 4 yrs,>= 35,none,1 <= ... < 4 yrs,car or other,30,bank,rent,1,skilled employee/official,0 to 2,no,no,good
702,... < 0 DM,36,all credits at this bank paid back duly,car (new),5800,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,>= 7 yrs,building soc. savings agr./life insurance,34,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
924,no checking account,27,delay in paying off in the past,retraining,5293,unknown/no savings account,unemployed,25 <= ... < 35,none,>= 7 yrs,car or other,50,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,bad
186,... >= 200 DM / salary for at least 1 year,36,no credits taken/all credits paid back duly,retraining,5742,... <  100 DM,4 <= ... < 7 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,31,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
202,... >= 200 DM / salary for at least 1 year,28,critical account/other credits elsewhere,car (new),7824,... >= 1000 DM,< 1 yr,20 <= ... < 25,guarantor,>= 7 yrs,unknown / no property,40,bank,for free,2-3,skilled employee/official,3 or more,yes (under customer name),no,good
406,... < 0 DM,48,no credits taken/all credits paid back duly,business,5381,... >= 1000 DM,unemployed,20 <= ... < 25,none,>= 7 yrs,real estate,40,bank,own,1,unemployed/unskilled - non-resident,0 to 2,yes (under customer name),no,good
443,no checking account,39,all credits at this bank paid back duly,car (used),14179,... >= 1000 DM,4 <= ... < 7 yrs,< 20,none,>= 7 yrs,car or other,30,none,rent,2-3,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
619,no checking account,30,no credits taken/all credits paid back duly,car (used),3108,unknown/no savings account,< 1 yr,25 <= ... < 35,none,>= 7 yrs,car or other,31,none,rent,1,unskilled - resident,0 to 2,no,no,bad
983,... < 0 DM,48,all credits at this bank paid back duly,car (used),5096,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,30,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
776,no checking account,36,no credits taken/all credits paid back duly,others,1842,unknown/no savings account,< 1 yr,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,34,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,bad
19,... < 0 DM,36,all credits at this bank paid back duly,furniture/equipment,2337,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,unknown / no property,36,none,rent,1,skilled employee/official,0 to 2,no,no,good
242,... >= 200 DM / salary for at least 1 year,60,no credits taken/all credits paid back duly,others,10366,unknown/no savings account,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,car or other,42,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
14,... < 0 DM,48,existing credits paid back duly till now,business,7582,... <  100 DM,unemployed,25 <= ... < 35,none,>= 7 yrs,real estate,31,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
841,no checking account,36,no credits taken/all credits paid back duly,repairs,1977,... >= 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,real estate,40,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
567,... < 0 DM,36,existing credits paid back duly till now,retraining,9857,... <  100 DM,4 <= ... < 7 yrs,>= 35,none,4 <= ... < 7 yrs,car or other,31,none,rent,2-3,unskilled - resident,3 or more,yes (under customer name),no,good
573,... < 0 DM,26,no credits taken/all credits paid back duly,car (new),7966,unknown/no savings account,< 1 yr,25 <= ... < 35,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,30,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
971,... >= 200 DM / salary for at least 1 year,48,no credits taken/all credits paid back duly,retraining,4844,unknown/no savings account,unemployed,20 <= ... < 25,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,33,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
783,... < 0 DM,36,no credits taken/all credits paid back duly,others,14318,unknown/no savings account,>= 7 yrs,< 20,none,1 <= ... < 4 yrs,real estate,57,none,own,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
634,no checking account,36,no credits taken/all credits paid back duly,car (used),3959,unknown/no savings account,unemployed,< 20,none,4 <= ... < 7 yrs,car or other,30,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
475,0<= ... < 200 DM,36,no credits taken/all credits paid back duly,furniture/equipment,4473,unknown/no savings account,>= 7 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,31,none,rent,1,skilled employee/official,0 to 2,no,no,good
635,no checking account,36,no credits taken/all credits paid back duly,others,3249,unknown/no savings account,4 <= ... < 7 yrs,25 <= ... < 35,none,>= 7 yrs,real estate,39,bank,own,1,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,good
599,no checking account,30,no credits taken/all credits paid back duly,furniture/equipment,2522,unknown/no savings account,>= 7 yrs,>= 35,guarantor,4 <= ... < 7 yrs,car or other,39,none,rent,1,skilled employee/official,3 or more,no,no,good
526,... >= 200 DM / salary for at least 1 year,36,all credits at this bank paid back duly,furniture/equipment,9566,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,31,stores,rent,2-3,skilled employee/official,0 to 2,no,no,good
100,... < 0 DM,42,all credits at this bank paid back duly,retraining,5954,unknown/no savings account,4 <= ... < 7 yrs,25 <= ... < 35,none,< 1 yr,unknown / no property,41,bank,rent,2-3,unskilled - resident,0 to 2,no,no,good
88,... >= 200 DM / salary for at least 1 year,36,existing credits paid back duly till now,furniture/equipment,4454,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,unknown / no property,34,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
122,... >= 200 DM / salary for at least 1 year,36,all credits at this bank paid back duly,car (new),5842,unknown/no savings account,>= 7 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,car or other,35,none,rent,2-3,skilled employee/official,3 or more,yes (under customer name),no,good
701,no checking account,36,no credits taken/all credits paid back duly,car (new),8335,... >= 1000 DM,>= 7 yrs,20 <= ... < 25,none,>= 7 yrs,real estate,47,none,own,1,skilled employee/official,0 to 2,no,no,bad
72,... >= 200 DM / salary for at least 1 year,30,no credits taken/all credits paid back duly,furniture/equipment,1867,... >= 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,58,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
861,... >= 200 DM / salary for at least 1 year,48,no credits taken/all credits paid back duly,retraining,3914,... >= 1000 DM,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,unknown / no property,38,bank,rent,1,skilled employee/official,0 to 2,no,no,bad
427,... < 0 DM,39,existing credits paid back duly till now,repairs,11760,... <  100 DM,4 <= ... < 7 yrs,25 <= ... < 35,none,4 <= ... < 7 yrs,real estate,32,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,good
871,no checking account,48,no credits taken/all credits paid back duly,radio/television,3051,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,>= 7 yrs,building soc. savings agr./life insurance,54,none,rent,1,skilled employee/official,0 to 2,no,no,bad
883,no checking account,48,no credits taken/all credits paid back duly,others,7763,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,real estate,42,bank,own,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,bad
949,no checking account,18,critical account/other credits elsewhere,others,1442,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,>= 7 yrs,real estate,32,bank,own,2-3,unskilled - resident,3 or more,no,no,bad
657,... < 0 DM,24,all credits at this bank paid back duly,furniture/equipment,1216,... <  100 DM,< 1 yr,< 20,none,>= 7 yrs,real estate,38,bank,rent,2-3,skilled employee/official,3 or more,no,no,bad
214,0<= ... < 200 DM,6,all credits at this bank paid back duly,others,1299,unknown/no savings account,1 <= ... < 4 yrs,>= 35,none,< 1 yr,unknown / no property,74,none,rent,4-5,unemployed/unskilled - non-resident,3 or more,no,yes,good
409,... < 0 DM,18,no credits taken/all credits paid back duly,retraining,1913,500 <= ... < 1000 DM,< 1 yr,20 <= ... < 25,none,4 <= ... < 7 yrs,unknown / no property,36,bank,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
614,no checking account,15,no credits taken/all credits paid back duly,car (used),1845,unknown/no savings account,< 1 yr,< 20,guarantor,< 1 yr,car or other,46,none,for free,1,skilled employee/official,0 to 2,no,no,good
79,no checking account,21,all credits at this bank paid back duly,others,1602,unknown/no savings account,>= 7 yrs,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,30,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
558,0<= ... < 200 DM,12,no credits taken/all credits paid back duly,car (used),1474,unknown/no savings account,< 1 yr,< 20,none,< 1 yr,car or other,33,bank,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
597,no checking account,12,no credits taken/all credits paid back duly,car (used),708,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,guarantor,4 <= ... < 7 yrs,car or other,38,none,rent,1,unskilled - resident,3 or more,no,no,good
166,... >= 200 DM / salary for at least 1 year,9,all credits at this bank paid back duly,others,2134,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,48,none,rent,4-5,skilled employee/official,0 to 2,yes (under customer name),no,good
665,no checking account,8,all credits at this bank paid back duly,others,713,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,unknown / no property,47,none,rent,2-3,unskilled - resident,0 to 2,no,no,good
306,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,others,1469,... <  100 DM,>= 7 yrs,< 20,none,>= 7 yrs,unknown / no property,41,none,for free,1,unskilled - resident,0 to 2,no,no,good
545,... >= 200 DM / salary for at least 1 year,4,all credits at this bank paid back duly,furniture/equipment,1544,unknown/no savings account,4 <= ... < 7 yrs,25 <= ... < 35,none,< 1 yr,unknown / no property,42,none,rent,4-5,unskilled - resident,3 or more,no,no,good
345,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,others,682,... <  100 DM,4 <= ... < 7 yrs,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,51,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
232,... >= 200 DM / salary for at least 1 year,6,delay in paying off in the past,furniture/equipment,426,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,39,none,rent,1,unskilled - resident,0 to 2,no,no,good
4,no checking account,12,all credits at this bank paid back duly,others,2122,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,unknown / no property,39,none,for free,2-3,unskilled - resident,3 or more,no,yes,good
800,0<= ... < 200 DM,24,no credits taken/all credits paid back duly,others,947,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,4 <= ... < 7 yrs,real estate,38,bank,own,1,skilled employee/official,3 or more,no,no,bad
307,no checking account,6,no credits taken/all credits paid back duly,car (used),1374,unknown/no savings account,1 <= ... < 4 yrs,>= 35,none,1 <= ... < 4 yrs,unknown / no property,36,bank,rent,1,unskilled - resident,0 to 2,yes (under customer name),no,good
78,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,others,1940,500 <= ... < 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,unknown / no property,60,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
287,no checking account,6,all credits at this bank paid back duly,furniture/equipment,338,100 <= ... <  500 DM,>= 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,52,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
399,... >= 200 DM / salary for at least 1 year,12,existing credits paid back duly till now,car (new),1503,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,unknown / no property,41,none,for free,1,skilled employee/official,0 to 2,no,no,good
6,no checking account,10,all credits at this bank paid back duly,others,2241,unknown/no savings account,< 1 yr,>= 35,none,4 <= ... < 7 yrs,unknown / no property,48,none,for free,2-3,unskilled - resident,3 or more,no,yes,good
267,... < 0 DM,9,no credits taken/all credits paid back duly,furniture/equipment,2118,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,unknown / no property,37,none,rent,1,unskilled - resident,3 or more,no,no,good
358,... >= 200 DM / salary for at least 1 year,10,all credits at this bank paid back duly,others,1231,unknown/no savings account,>= 7 yrs,20 <= ... < 25,none,>= 7 yrs,unknown / no property,32,none,rent,2-3,unskilled - resident,3 or more,no,yes,good
491,... >= 200 DM / salary for at least 1 year,18,no credits taken/all credits paid back duly,furniture/equipment,2051,unknown/no savings account,< 1 yr,< 20,none,< 1 yr,unknown / no property,33,none,rent,1,skilled employee/official,0 to 2,no,no,good
119,... >= 200 DM / salary for at least 1 year,9,all credits at this bank paid back duly,repairs,936,100 <= ... <  500 DM,>= 7 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,52,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
798,0<= ... < 200 DM,21,all credits at this bank paid back duly,repairs,2319,unknown/no savings account,< 1 yr,25 <= ... < 35,none,< 1 yr,building soc. savings agr./life insurance,33,none,for free,1,skilled employee/official,0 to 2,no,no,bad
450,... < 0 DM,9,no credits taken/all credits paid back duly,furniture/equipment,790,100 <= ... <  500 DM,1 <= ... < 4 yrs,< 20,none,4 <= ... < 7 yrs,unknown / no property,66,none,rent,1,unskilled - resident,0 to 2,no,no,good
936,no checking account,20,all credits at this bank paid back duly,others,2235,unknown/no savings account,1 <= ... < 4 yrs,< 20,guarantor,1 <= ... < 4 yrs,car or other,33,bank,for free,2-3,skilled employee/official,0 to 2,no,yes,bad
8,no checking account,6,all credits at this bank paid back duly,others,1361,unknown/no savings account,< 1 yr,25 <= ... < 35,none,>= 7 yrs,unknown / no property,40,none,rent,1,unskilled - resident,3 or more,no,yes,good
779,... < 0 DM,18,all credits at this bank paid back duly,furniture/equipment,1245,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,33,none,rent,1,skilled employee/official,0 to 2,no,no,bad
568,... >= 200 DM / salary for at least 1 year,6,all credits at this bank paid back duly,others,362,... <  100 DM,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,52,none,rent,2-3,unskilled - resident,0 to 2,no,no,good
531,... >= 200 DM / salary for at least 1 year,4,all credits at this bank paid back duly,furniture/equipment,1503,unknown/no savings account,4 <= ... < 7 yrs,25 <= ... < 35,none,< 1 yr,unknown / no property,42,none,rent,2-3,unskilled - resident,3 or more,no,no,good
229,... >= 200 DM / salary for at least 1 year,21,no credits taken/all credits paid back duly,retraining,1572,500 <= ... < 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,unknown / no property,36,bank,rent,1,unskilled - resident,0 to 2,no,no,good
149,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,retraining,1542,unknown/no savings account,4 <= ... < 7 yrs,25 <= ... < 35,none,>= 7 yrs,building soc. savings agr./life insurance,36,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
317,... >= 200 DM / salary for at least 1 year,24,critical account/other credits elsewhere,retraining,1559,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,40,bank,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
533,0<= ... < 200 DM,12,no credits taken/all credits paid back duly,furniture/equipment,1881,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,44,none,for free,1,unskilled - resident,0 to 2,yes (under customer name),no,good
182,... >= 200 DM / salary for at least 1 year,18,all credits at this bank paid back duly,others,1055,unknown/no savings account,< 1 yr,< 20,none,< 1 yr,car or other,30,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
70,... >= 200 DM / salary for at least 1 year,24,existing credits paid back duly till now,others,2032,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,real estate,60,none,own,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
301,no checking account,12,critical account/other credits elsewhere,vacation,339,unknown/no savings account,>= 7 yrs,< 20,none,< 1 yr,building soc. savings agr./life insurance,45,bank,rent,1,unskilled - resident,0 to 2,no,no,good
425,... >= 200 DM / salary for at least 1 year,15,all credits at this bank paid back duly,furniture/equipment,1829,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,46,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
327,... >= 200 DM / salary for at least 1 year,10,no credits taken/all credits paid back duly,others,1418,... <  100 DM,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,unknown / no property,35,none,for free,1,unskilled - resident,0 to 2,no,yes,good
136,... >= 200 DM / salary for at least 1 year,6,no credits taken/all credits paid back duly,car (used),1543,500 <= ... < 1000 DM,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,unknown / no property,33,none,rent,1,skilled employee/official,0 to 2,no,no,good
451,... < 0 DM,12,no credits taken/all credits paid back duly,furniture/equipment,766,100 <= ... <  500 DM,1 <= ... < 4 yrs,< 20,none,4 <= ... < 7 yrs,unknown / no property,66,none,rent,1,unskilled - resident,0 to 2,no,no,bad
389,0<= ... < 200 DM,10,no credits taken/all credits paid back duly,radio/television,1225,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,37,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
853,... < 0 DM,24,all credits at this bank paid back duly,retraining,1935,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,unknown / no property,31,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,bad
706,... >= 200 DM / salary for at least 1 year,15,no credits taken/all credits paid back duly,radio/television,1262,100 <= ... <  500 DM,4 <= ... < 7 yrs,< 20,none,4 <= ... < 7 yrs,car or other,36,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
174,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,furniture/equipment,1552,unknown/no savings account,4 <= ... < 7 yrs,20 <= ... < 25,none,< 1 yr,building soc. savings agr./life insurance,32,bank,rent,1,skilled employee/official,3 or more,no,no,good
