id,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
343,... >= 200 DM / salary for at least 1 year,18,all credits at this bank paid back duly,car (new),3229,... >= 1000 DM,unemployed,25 <= ... < 35,none,>= 7 yrs,real estate,38,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
630,no checking account,12,no credits taken/all credits paid back duly,car (used),2578,unknown/no savings account,unemployed,20 <= ... < 25,none,>= 7 yrs,real estate,55,none,own,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,good
407,... >= 200 DM / salary for at least 1 year,15,no credits taken/all credits paid back duly,car (new),4657,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,30,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
780,... >= 200 DM / salary for at least 1 year,15,no credits taken/all credits paid back duly,repairs,4623,... <  100 DM,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,car or other,40,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
405,... >= 200 DM / salary for at least 1 year,18,no credits taken/all credits paid back duly,furniture/equipment,4594,unknown/no savings account,< 1 yr,20 <= ... < 25,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,32,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
126,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,furniture/equipment,5103,unknown/no savings account,< 1 yr,20 <= ... < 25,none,4 <= ... < 7 yrs,real estate,47,none,own,4-5,skilled employee/official,0 to 2,yes (under customer name),no,good
490,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,others,3527,... >= 1000 DM,< 1 yr,25 <= ... < 35,none,4 <= ... < 7 yrs,car or other,45,none,rent,1,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,good
904,no checking account,18,no credits taken/all credits paid back duly,car (used),4153,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,co-applicant,4 <= ... < 7 yrs,building soc. savings agr./life insurance,42,none,rent,1,skilled employee/official,0 to 2,no,no,bad
289,... >= 200 DM / salary for at least 1 year,9,no credits taken/all credits paid back duly,others,2507,100 <= ... <  500 DM,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,real estate,51,none,own,1,unskilled - resident,0 to 2,no,no,good
275,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,car (new),2670,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,35,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
896,... < 0 DM,18,no credits taken/all credits paid back duly,car (new),12976,unknown/no savings account,unemployed,20 <= ... < 25,none,>= 7 yrs,real estate,38,none,own,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
132,... >= 200 DM / salary for at least 1 year,18,no credits taken/all credits paid back duly,car (used),2515,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,>= 7 yrs,unknown / no property,43,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
839,... >= 200 DM / salary for at least 1 year,18,critical account/other credits elsewhere,others,6458,unknown/no savings account,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,real estate,39,bank,rent,2-3,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,bad
493,no checking account,18,delay in paying off in the past,retraining,3104,unknown/no savings account,4 <= ... < 7 yrs,20 <= ... < 25,none,< 1 yr,car or other,31,bank,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
188,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,furniture/equipment,3430,100 <= ... <  500 DM,>= 7 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,31,none,rent,1,skilled employee/official,3 or more,yes (under customer name),no,good
217,... >= 200 DM / salary for at least 1 year,10,no credits taken/all credits paid back duly,car (new),2901,... >= 1000 DM,< 1 yr,>= 35,none,>= 7 yrs,unknown / no property,31,none,for free,1,skilled employee/official,0 to 2,no,no,good
7,no checking account,8,all credits at this bank paid back duly,others,3398,unknown/no savings account,4 <= ... < 7 yrs,>= 35,none,>= 7 yrs,unknown / no property,39,none,rent,2-3,unskilled - resident,0 to 2,no,yes,good
479,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,repairs,2748,unknown/no savings account,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,real estate,57,bank,own,4-5,unskilled - resident,0 to 2,no,no,good
911,no checking account,24,existing credits paid back duly till now,others,4870,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,>= 7 yrs,real estate,53,none,own,2-3,skilled employee/official,3 or more,no,no,bad
146,... >= 200 DM / salary for at least 1 year,21,no credits taken/all credits paid back duly,car (new),2476,... >= 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,unknown / no property,46,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
793,no checking account,24,critical account/other credits elsewhere,car (used),6872,unknown/no savings account,< 1 yr,25 <= ... < 35,none,< 1 yr,car or other,55,bank,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,bad
252,... < 0 DM,18,existing credits paid back duly till now,domestic appliances,6204,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,>= 7 yrs,unknown / no property,44,none,rent,1,unskilled - resident,3 or more,yes (under customer name),no,good
727,... >= 200 DM / salary for at least 1 year,21,no credits taken/all credits paid back duly,others,2782,100 <= ... <  500 DM,4 <= ... < 7 yrs,>= 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,31,bank,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,good
462,... < 0 DM,18,all credits at this bank paid back duly,car (used),7374,unknown/no savings account,unemployed,< 20,none,>= 7 yrs,car or other,40,stores,rent,2-3,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
477,... >= 200 DM / salary for at least 1 year,18,no credits taken/all credits paid back duly,car (used),3422,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,car or other,47,bank,rent,4-5,skilled employee/official,3 or more,yes (under customer name),no,good
998,... >= 200 DM / salary for at least 1 year,21,all credits at this bank paid back duly,others,12680,... >= 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,real estate,30,none,own,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
25,no checking account,6,all credits at this bank paid back duly,others,4716,... >= 1000 DM,< 1 yr,>= 35,none,4 <= ... < 7 yrs,unknown / no property,44,none,rent,2-3,unskilled - resident,3 or more,no,no,good
468,... >= 200 DM / salary for at least 1 year,15,no credits taken/all credits paid back duly,others,5324,100 <= ... <  500 DM,>= 7 yrs,>= 35,none,>= 7 yrs,real estate,35,none,own,1,skilled employee/official,0 to 2,no,no,good
540,... < 0 DM,18,delay in paying off in the past,car (used),3244,unknown/no savings account,1 <= ... < 4 yrs,>= 35,none,>= 7 yrs,building soc. savings agr./life insurance,33,bank,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
2,no checking account,9,all credits at this bank paid back duly,others,2799,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,unknown / no property,36,none,for free,2-3,skilled employee/official,3 or more,no,no,good
927,no checking account,24,critical account/other credits elsewhere,retraining,3161,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,car or other,31,bank,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,bad
339,... >= 200 DM / salary for at least 1 year,10,no credits taken/all credits paid back duly,car (new),2848,... <  100 DM,1 <= ... < 4 yrs,>= 35,co-applicant,1 <= ... < 4 yrs,unknown / no property,32,none,rent,1,skilled employee/official,3 or more,no,no,good
206,... < 0 DM,18,no credits taken/all credits paid back duly,retraining,4439,unknown/no savings account,>= 7 yrs,>= 35,co-applicant,< 1 yr,unknown / no property,33,bank,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
508,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,car (new),6842,... >= 1000 DM,1 <= ... < 4 yrs,25 <= ... < 35,none,>= 7 yrs,car or other,46,none,rent,2-3,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,good
517,... < 0 DM,24,existing credits paid back duly till now,retraining,6967,... <  100 DM,4 <= ... < 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,36,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
509,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,car (used),5150,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,33,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
711,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,others,3757,unknown/no savings account,>= 7 yrs,< 20,co-applicant,>= 7 yrs,real estate,62,none,own,1,skilled employee/official,0 to 2,yes (under customer name),no,good
683,... < 0 DM,20,existing credits paid back duly till now,car (new),7057,... >= 1000 DM,4 <= ... < 7 yrs,20 <= ... < 25,none,>= 7 yrs,car or other,36,bank,for free,2-3,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,good
519,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,furniture/equipment,5943,... >= 1000 DM,< 1 yr,>= 35,none,< 1 yr,building soc. savings agr./life insurance,44,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,bad
777,... < 0 DM,18,existing credits paid back duly till now,car (used),4297,unknown/no savings account,>= 7 yrs,< 20,none,4 <= ... < 7 yrs,real estate,40,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
484,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,car (used),5801,... >= 1000 DM,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,car or other,49,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),yes,good
388,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,others,7393,unknown/no savings account,1 <= ... < 4 yrs,>= 35,none,>= 7 yrs,car or other,43,none,rent,1,unskilled - resident,3 or more,no,no,good
84,0<= ... < 200 DM,15,all credits at this bank paid back duly,car (new),2360,100 <= ... <  500 DM,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,36,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
274,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,car (used),2835,100 <= ... <  500 DM,>= 7 yrs,20 <= ... < 25,none,>= 7 yrs,car or other,53,none,rent,1,skilled employee/official,0 to 2,no,no,good
993,no checking account,18,no credits taken/all credits paid back duly,car (new),7511,... >= 1000 DM,>= 7 yrs,>= 35,none,>= 7 yrs,car or other,51,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,bad
505,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,car (new),7814,unknown/no savings account,4 <= ... < 7 yrs,20 <= ... < 25,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,38,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
654,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,furniture/equipment,2424,... >= 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,car or other,53,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
583,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,furniture/equipment,3621,... <  100 DM,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,building soc. savings agr./life insurance,31,none,rent,2-3,skilled employee/official,0 to 2,no,no,bad
59,... >= 200 DM / salary for at least 1 year,21,no credits taken/all credits paid back duly,furniture/equipment,3160,... >= 1000 DM,>= 7 yrs,< 20,none,4 <= ... < 7 yrs,car or other,41,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
561,... >= 200 DM / salary for at least 1 year,20,all credits at this bank paid back duly,others,3485,... >= 1000 DM,< 1 yr,25 <= ... < 35,none,>= 7 yrs,unknown / no property,44,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
586,no checking account,24,no credits taken/all credits paid back duly,car (new),2910,unknown/no savings account,4 <= ... < 7 yrs,25 <= ... < 35,none,< 1 yr,real estate,34,none,own,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
857,no checking account,24,critical account/other credits elsewhere,car (used),3349,100 <= ... <  500 DM,< 1 yr,< 20,none,>= 7 yrs,real estate,30,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,bad
748,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,domestic appliances,5507,unknown/no savings account,>= 7 yrs,20 <= ... < 25,none,>= 7 yrs,real estate,44,none,own,2-3,skilled employee/official,0 to 2,no,no,good
22,... < 0 DM,12,all credits at this bank paid back duly,others,3124,unknown/no savings account,< 1 yr,>= 35,none,4 <= ... < 7 yrs,unknown / no property,49,bank,rent,2-3,unskilled - resident,3 or more,no,no,good
670,... < 0 DM,7,no credits taken/all credits paid back duly,furniture/equipment,2415,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,guarantor,1 <= ... < 4 yrs,unknown / no property,34,none,rent,1,skilled employee/official,0 to 2,no,no,good
277,... >= 200 DM / salary for at least 1 year,15,no credits taken/all credits paid back duly,furniture/equipment,3568,unknown/no savings account,>= 7 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,54,bank,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
75,0<= ... < 200 DM,12,no credits taken/all credits paid back duly,furniture/equipment,3399,... >= 1000 DM,>= 7 yrs,25 <= ... < 35,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,37,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,good
414,... >= 200 DM / salary for at least 1 year,24,existing credits paid back duly till now,retraining,2375,100 <= ... <  500 DM,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,44,none,rent,2-3,skilled employee/official,3 or more,yes (under customer name),no,good
492,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,car (used),3331,unknown/no savings account,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,car or other,42,stores,rent,1,skilled employee/official,0 to 2,no,no,good
391,... >= 200 DM / salary for at least 1 year,15,no credits taken/all credits paid back duly,car (new),3029,unknown/no savings account,4 <= ... < 7 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,33,none,rent,1,skilled employee/official,0 to 2,no,no,good
115,... < 0 DM,21,no credits taken/all credits paid back duly,car (used),3976,... >= 1000 DM,4 <= ... < 7 yrs,25 <= ... < 35,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,35,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
612,no checking account,12,no credits taken/all credits paid back duly,car (used),2577,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,< 1 yr,building soc. savings agr./life insurance,42,none,rent,1,skilled employee/official,0 to 2,no,no,good
95,... < 0 DM,18,all credits at this bank paid back duly,car (used),6361,unknown/no savings account,>= 7 yrs,25 <= ... < 35,none,< 1 yr,real estate,41,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
21,no checking account,6,all credits at this bank paid back duly,others,3676,unknown/no savings account,1 <= ... < 4 yrs,>= 35,none,4 <= ... < 7 yrs,unknown / no property,37,none,for free,4-5,skilled employee/official,3 or more,no,no,good
397,... < 0 DM,24,existing credits paid back duly till now,furniture/equipment,6403,unknown/no savings account,< 1 yr,>= 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,33,none,rent,1,skilled employee/official,0 to 2,no,no,good
44,... < 0 DM,24,all credits at this bank paid back duly,retraining,2825,... >= 1000 DM,4 <= ... < 7 yrs,< 20,none,4 <= ... < 7 yrs,real estate,34,none,rent,2-3,skilled employee/official,3 or more,yes (under customer name),no,good
330,... >= 200 DM / salary for at least 1 year,18,all credits at this bank paid back duly,furniture/equipment,6070,unknown/no savings account,>= 7 yrs,20 <= ... < 25,none,>= 7 yrs,building soc. savings agr./life insurance,33,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
168,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,retraining,4526,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,unknown / no property,74,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
498,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,car (new),4042,... >= 1000 DM,4 <= ... < 7 yrs,20 <= ... < 25,none,>= 7 yrs,car or other,43,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
103,... < 0 DM,24,existing credits paid back duly till now,retraining,4712,... >= 1000 DM,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,car or other,34,bank,rent,2-3,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
101,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,car (used),3777,500 <= ... < 1000 DM,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,unknown / no property,40,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
961,... >= 200 DM / salary for at least 1 year,18,no credits taken/all credits paid back duly,others,6761,... >= 1000 DM,1 <= ... < 4 yrs,25 <= ... < 35,none,>= 7 yrs,building soc. savings agr./life insurance,68,stores,for free,2-3,skilled employee/official,0 to 2,no,no,bad
957,... < 0 DM,21,no credits taken/all credits paid back duly,retraining,2767,... <  100 DM,>= 7 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,61,none,for free,2-3,unskilled - resident,0 to 2,no,no,bad
221,no checking account,18,critical account/other credits elsewhere,furniture/equipment,1940,unknown/no savings account,< 1 yr,20 <= ... < 25,co-applicant,>= 7 yrs,real estate,36,bank,own,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
133,0<= ... < 200 DM,6,no credits taken/all credits paid back duly,car (used),2116,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,unknown / no property,41,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
42,no checking account,24,no credits taken/all credits paid back duly,business,1755,unknown/no savings account,>= 7 yrs,< 20,guarantor,>= 7 yrs,unknown / no property,58,none,rent,1,unskilled - resident,0 to 2,yes (under customer name),no,good
697,0<= ... < 200 DM,12,existing credits paid back duly till now,others,2247,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,36,stores,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
109,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,furniture/equipment,1533,unknown/no savings account,< 1 yr,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,38,stores,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
57,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,furniture/equipment,1655,unknown/no savings account,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,unknown / no property,63,none,rent,2-3,unskilled - resident,0 to 2,yes (under customer name),no,good
758,no checking account,12,delay in paying off in the past,others,1082,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,48,bank,rent,2-3,skilled employee/official,0 to 2,no,no,bad
782,no checking account,24,existing credits paid back duly till now,furniture/equipment,1024,unknown/no savings account,< 1 yr,< 20,none,>= 7 yrs,unknown / no property,48,stores,rent,1,skilled employee/official,0 to 2,no,no,bad
265,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,furniture/equipment,1493,unknown/no savings account,< 1 yr,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,34,none,rent,1,skilled employee/official,3 or more,no,no,good
569,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,car (used),1935,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,unknown / no property,43,none,rent,4-5,skilled employee/official,0 to 2,yes (under customer name),no,good
368,... < 0 DM,12,delay in paying off in the past,vacation,1410,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,unknown / no property,31,none,rent,1,unskilled - resident,0 to 2,yes (under customer name),no,good
361,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,others,1255,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,unknown / no property,61,none,rent,2-3,unskilled - resident,0 to 2,no,no,good
355,... >= 200 DM / salary for at least 1 year,6,no credits taken/all credits paid back duly,furniture/equipment,1346,... <  100 DM,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,real estate,42,bank,own,1,skilled employee/official,3 or more,yes (under customer name),no,good
13,no checking account,6,all credits at this bank paid back duly,furniture/equipment,1957,unknown/no savings account,4 <= ... < 7 yrs,>= 35,none,>= 7 yrs,building soc. savings agr./life insurance,31,none,rent,1,skilled employee/official,0 to 2,no,no,good
882,0<= ... < 200 DM,9,delay in paying off in the past,furniture/equipment,1337,unknown/no savings account,< 1 yr,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,34,none,rent,2-3,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
666,... < 0 DM,12,no credits taken/all credits paid back duly,furniture/equipment,1092,unknown/no savings account,1 <= ... < 4 yrs,< 20,guarantor,>= 7 yrs,unknown / no property,49,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
674,... < 0 DM,8,no credits taken/all credits paid back duly,furniture/equipment,760,unknown/no savings account,4 <= ... < 7 yrs,< 20,guarantor,1 <= ... < 4 yrs,unknown / no property,44,none,rent,1,unskilled - resident,0 to 2,no,no,good
394,... >= 200 DM / salary for at least 1 year,15,all credits at this bank paid back duly,furniture/equipment,1471,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,real estate,35,none,own,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
105,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,furniture/equipment,1851,unknown/no savings account,4 <= ... < 7 yrs,< 20,guarantor,1 <= ... < 4 yrs,building soc. savings agr./life insurance,33,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
458,... < 0 DM,18,no credits taken/all credits paid back duly,retraining,1941,500 <= ... < 1000 DM,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,car or other,35,none,rent,1,unskilled - resident,0 to 2,yes (under customer name),no,good
931,... < 0 DM,18,all credits at this bank paid back duly,others,1056,unknown/no savings account,>= 7 yrs,20 <= ... < 25,guarantor,4 <= ... < 7 yrs,unknown / no property,30,none,rent,2-3,skilled employee/official,0 to 2,no,no,bad
337,no checking account,9,all credits at this bank paid back duly,domestic appliances,1288,... <  100 DM,>= 7 yrs,20 <= ... < 25,guarantor,>= 7 yrs,unknown / no property,48,none,rent,2-3,skilled employee/official,3 or more,no,yes,good
922,no checking account,12,critical account/other credits elsewhere,others,697,unknown/no savings account,< 1 yr,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,46,bank,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,bad
934,no checking account,12,no credits taken/all credits paid back duly,others,1372,unknown/no savings account,4 <= ... < 7 yrs,25 <= ... < 35,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,36,none,rent,1,skilled employee/official,0 to 2,no,no,bad
534,no checking account,18,all credits at this bank paid back duly,furniture/equipment,1880,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,< 1 yr,car or other,32,none,rent,2-3,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
43,... >= 200 DM / salary for at least 1 year,18,all credits at this bank paid back duly,others,1028,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,4 <= ... < 7 yrs,unknown / no property,36,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
598,no checking account,21,all credits at this bank paid back duly,others,571,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,unknown / no property,65,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
757,no checking account,24,all credits at this bank paid back duly,others,1199,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,60,none,rent,2-3,unskilled - resident,0 to 2,no,no,bad
179,... >= 200 DM / salary for at least 1 year,18,no credits taken/all credits paid back duly,retraining,1950,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,< 1 yr,building soc. savings agr./life insurance,34,stores,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
445,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,furniture/equipment,618,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,unknown / no property,56,none,rent,1,skilled employee/official,0 to 2,no,no,good
178,... < 0 DM,12,all credits at this bank paid back duly,car (new),1804,... <  100 DM,< 1 yr,20 <= ... < 25,none,>= 7 yrs,car or other,44,none,rent,1,skilled employee/official,0 to 2,no,no,good
912,no checking account,12,all credits at this bank paid back duly,others,691,unknown/no savings account,>= 7 yrs,< 20,none,4 <= ... < 7 yrs,car or other,35,none,rent,2-3,skilled employee/official,0 to 2,no,no,bad
794,no checking account,12,no credits taken/all credits paid back duly,repairs,795,unknown/no savings account,< 1 yr,< 20,none,>= 7 yrs,car or other,53,none,rent,1,skilled employee/official,0 to 2,no,no,bad
325,... >= 200 DM / salary for at least 1 year,10,no credits taken/all credits paid back duly,others,1546,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,unknown / no property,31,none,rent,1,unskilled - resident,3 or more,no,yes,good
432,... >= 200 DM / salary for at least 1 year,12,existing credits paid back duly till now,domestic appliances,1555,500 <= ... < 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,real estate,55,none,own,2-3,skilled employee/official,3 or more,no,no,bad
552,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,repairs,2096,unknown/no savings account,4 <= ... < 7 yrs,25 <= ... < 35,none,4 <= ... < 7 yrs,unknown / no property,49,none,rent,1,unskilled - resident,3 or more,no,no,good
94,no checking account,9,no credits taken/all credits paid back duly,furniture/equipment,1364,unknown/no savings account,4 <= ... < 7 yrs,20 <= ... < 25,none,>= 7 yrs,unknown / no property,59,none,rent,1,skilled employee/official,0 to 2,no,no,good
623,no checking account,12,all credits at this bank paid back duly,car (new),1526,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,real estate,66,none,own,2-3,manager/self-empl./highly qualif. employee,0 to 2,no,no,good
237,... >= 200 DM / salary for at least 1 year,21,no credits taken/all credits paid back duly,car (used),2241,unknown/no savings account,>= 7 yrs,< 20,none,1 <= ... < 4 yrs,unknown / no property,50,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
592,no checking account,8,all credits at this bank paid back duly,business,1164,unknown/no savings account,>= 7 yrs,20 <= ... < 25,none,>= 7 yrs,real estate,51,bank,own,2-3,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,good
117,... < 0 DM,9,all credits at this bank paid back duly,car (used),1919,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,35,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,good
