id,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
441,... >= 200 DM / salary for at least 1 year,21,all credits at this bank paid back duly,car (used),2288,unknown/no savings account,< 1 yr,< 20,none,>= 7 yrs,car or other,23,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
454,... < 0 DM,24,all credits at this bank paid back duly,repairs,5743,unknown/no savings account,< 1 yr,25 <= ... < 35,none,>= 7 yrs,real estate,24,none,own,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
213,no checking account,24,critical account/other credits elsewhere,car (used),2483,100 <= ... <  500 DM,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,unknown / no property,22,stores,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
303,0<= ... < 200 DM,24,no credits taken/all credits paid back duly,car (used),3749,unknown/no savings account,< 1 yr,25 <= ... < 35,none,>= 7 yrs,building soc. savings agr./life insurance,26,none,rent,1,skilled employee/official,0 to 2,no,no,good
486,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,retraining,1185,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,unknown / no property,27,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
134,... >= 200 DM / salary for at least 1 year,18,no credits taken/all credits paid back duly,furniture/equipment,1453,unknown/no savings account,< 1 yr,20 <= ... < 25,none,< 1 yr,unknown / no property,26,none,rent,1,skilled employee/official,0 to 2,no,no,good
723,... >= 200 DM / salary for at least 1 year,21,existing credits paid back duly till now,car (new),2993,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,unknown / no property,28,stores,rent,2-3,unskilled - resident,0 to 2,no,no,good
1,no checking account,18,all credits at this bank paid back duly,car (used),1049,unknown/no savings account,< 1 yr,< 20,none,>= 7 yrs,car or other,21,none,for free,1,skilled employee/official,0 to 2,no,no,good
707,0<= ... < 200 DM,24,all credits at this bank paid back duly,car (used),3617,... >= 1000 DM,>= 7 yrs,< 20,co-applicant,>= 7 yrs,real estate,20,none,for free,2-3,skilled employee/official,0 to 2,no,no,good
548,0<= ... < 200 DM,10,all credits at this bank paid back duly,furniture/equipment,1347,... >= 1000 DM,4 <= ... < 7 yrs,< 20,none,1 <= ... < 4 yrs,car or other,27,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
873,... >= 200 DM / salary for at least 1 year,18,no credits taken/all credits paid back duly,furniture/equipment,433,unknown/no savings account,unemployed,20 <= ... < 25,co-applicant,>= 7 yrs,unknown / no property,22,none,for free,1,skilled employee/official,0 to 2,no,no,bad
478,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,furniture/equipment,3105,... >= 1000 DM,< 1 yr,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,25,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
173,0<= ... < 200 DM,12,no credits taken/all credits paid back duly,furniture/equipment,1297,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,>= 7 yrs,unknown / no property,23,none,for free,1,skilled employee/official,0 to 2,no,no,good
395,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,car (used),5511,... <  100 DM,1 <= ... < 4 yrs,< 20,none,< 1 yr,building soc. savings agr./life insurance,25,stores,rent,1,skilled employee/official,0 to 2,no,no,good
421,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,furniture/equipment,776,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,unknown / no property,28,none,rent,1,skilled employee/official,0 to 2,no,no,good
553,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,others,1101,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,unknown / no property,27,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
91,... < 0 DM,12,all credits at this bank paid back duly,others,1995,... <  100 DM,< 1 yr,< 20,none,< 1 yr,building soc. savings agr./life insurance,27,none,rent,1,skilled employee/official,0 to 2,no,no,good
292,... >= 200 DM / salary for at least 1 year,15,no credits taken/all credits paid back duly,car (used),2221,100 <= ... <  500 DM,1 <= ... < 4 yrs,25 <= ... < 35,none,>= 7 yrs,building soc. savings agr./life insurance,20,none,for free,1,skilled employee/official,0 to 2,no,no,good
145,... >= 200 DM / salary for at least 1 year,36,no credits taken/all credits paid back duly,furniture/equipment,2394,... >= 1000 DM,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,25,none,rent,1,skilled employee/official,0 to 2,no,no,good
581,no checking account,24,critical account/other credits elsewhere,furniture/equipment,1546,unknown/no savings account,4 <= ... < 7 yrs,< 20,guarantor,>= 7 yrs,building soc. savings agr./life insurance,24,bank,for free,1,unskilled - resident,0 to 2,no,no,bad
165,0<= ... < 200 DM,15,no credits taken/all credits paid back duly,repairs,392,unknown/no savings account,< 1 yr,< 20,none,>= 7 yrs,car or other,23,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,good
29,... >= 200 DM / salary for at least 1 year,15,no credits taken/all credits paid back duly,others,3556,... >= 1000 DM,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,real estate,29,none,rent,1,skilled employee/official,0 to 2,no,no,good
774,no checking account,36,no credits taken/all credits paid back duly,others,9271,unknown/no savings account,4 <= ... < 7 yrs,25 <= ... < 35,none,< 1 yr,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,bad
170,... >= 200 DM / salary for at least 1 year,6,all credits at this bank paid back duly,furniture/equipment,1382,unknown/no savings account,1 <= ... < 4 yrs,>= 35,none,< 1 yr,building soc. savings agr./life insurance,28,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
746,... >= 200 DM / salary for at least 1 year,6,no credits taken/all credits paid back duly,car (used),1766,unknown/no savings account,1 <= ... < 4 yrs,>= 35,none,1 <= ... < 4 yrs,car or other,21,none,for free,1,skilled employee/official,0 to 2,no,no,good
814,no checking account,18,no credits taken/all credits paid back duly,furniture/equipment,3190,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,unknown / no property,24,none,rent,1,skilled employee/official,0 to 2,no,no,bad
239,... >= 200 DM / salary for at least 1 year,4,no credits taken/all credits paid back duly,car (used),601,unknown/no savings account,< 1 yr,>= 35,none,4 <= ... < 7 yrs,unknown / no property,23,none,for free,1,unskilled - resident,3 or more,no,no,good
235,... < 0 DM,12,no credits taken/all credits paid back duly,others,685,unknown/no savings account,4 <= ... < 7 yrs,25 <= ... < 35,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,25,bank,rent,1,unskilled - resident,0 to 2,no,no,bad
501,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,others,1249,unknown/no savings account,< 1 yr,< 20,none,1 <= ... < 4 yrs,unknown / no property,28,none,rent,1,skilled employee/official,0 to 2,no,no,good
991,no checking account,18,no credits taken/all credits paid back duly,repairs,750,unknown/no savings account,unemployed,< 20,none,< 1 yr,unknown / no property,27,none,rent,1,unemployed/unskilled - non-resident,0 to 2,no,no,bad
775,no checking account,36,existing credits paid back duly till now,retraining,2145,unknown/no savings account,4 <= ... < 7 yrs,25 <= ... < 35,none,< 1 yr,building soc. savings agr./life insurance,24,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,bad
589,no checking account,18,no credits taken/all credits paid back duly,furniture/equipment,3509,unknown/no savings account,4 <= ... < 7 yrs,< 20,guarantor,< 1 yr,unknown / no property,25,none,rent,1,skilled employee/official,0 to 2,no,no,good
695,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,car (used),1768,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,unknown / no property,24,none,for free,1,unskilled - resident,0 to 2,no,no,good
52,0<= ... < 200 DM,36,no credits taken/all credits paid back duly,furniture/equipment,3919,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,unknown / no property,23,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
921,no checking account,24,critical account/other credits elsewhere,car (used),3552,unknown/no savings account,4 <= ... < 7 yrs,20 <= ... < 25,none,>= 7 yrs,building soc. savings agr./life insurance,27,bank,rent,1,skilled employee/official,0 to 2,no,no,bad
818,no checking account,12,no credits taken/all credits paid back duly,others,759,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,1 <= ... < 4 yrs,unknown / no property,26,none,rent,1,skilled employee/official,0 to 2,no,no,bad
833,... >= 200 DM / salary for at least 1 year,36,existing credits paid back duly till now,retraining,7980,... >= 1000 DM,< 1 yr,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,27,none,for free,2-3,skilled employee/official,0 to 2,yes (under customer name),no,bad
448,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,furniture/equipment,886,... >= 1000 DM,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,21,none,rent,1,skilled employee/official,0 to 2,no,no,good
716,... >= 200 DM / salary for at least 1 year,36,delay in paying off in the past,domestic appliances,2613,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,27,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
434,... < 0 DM,18,all credits at this bank paid back duly,retraining,1887,... >= 1000 DM,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,unknown / no property,28,bank,rent,2-3,skilled employee/official,0 to 2,no,no,good
62,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,car (new),2679,unknown/no savings account,< 1 yr,< 20,none,< 1 yr,real estate,29,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
639,no checking account,20,all credits at this bank paid back duly,car (used),4272,unknown/no savings account,>= 7 yrs,>= 35,none,>= 7 yrs,car or other,24,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
273,... >= 200 DM / salary for at least 1 year,6,no credits taken/all credits paid back duly,domestic appliances,660,100 <= ... <  500 DM,4 <= ... < 7 yrs,25 <= ... < 35,none,>= 7 yrs,unknown / no property,23,none,for free,1,unskilled - resident,0 to 2,no,no,good
457,... < 0 DM,20,existing credits paid back duly till now,business,2629,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,29,bank,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
279,no checking account,24,no credits taken/all credits paid back duly,furniture/equipment,3660,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,>= 7 yrs,building soc. savings agr./life insurance,28,none,rent,1,skilled employee/official,0 to 2,no,no,good
183,no checking account,30,delay in paying off in the past,retraining,8072,... >= 1000 DM,< 1 yr,25 <= ... < 35,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,25,bank,rent,4-5,skilled employee/official,0 to 2,no,no,good
369,no checking account,15,no credits taken/all credits paid back duly,others,1403,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,>= 7 yrs,building soc. savings agr./life insurance,28,none,for free,1,skilled employee/official,0 to 2,no,no,good
616,no checking account,12,no credits taken/all credits paid back duly,others,1893,unknown/no savings account,1 <= ... < 4 yrs,< 20,guarantor,>= 7 yrs,car or other,29,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
224,... >= 200 DM / salary for at least 1 year,27,existing credits paid back duly till now,car (new),8613,500 <= ... < 1000 DM,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,27,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
546,... < 0 DM,8,no credits taken/all credits paid back duly,retraining,907,unknown/no savings account,< 1 yr,20 <= ... < 25,none,1 <= ... < 4 yrs,unknown / no property,26,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
177,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,retraining,4139,... <  100 DM,1 <= ... < 4 yrs,20 <= ... < 25,none,4 <= ... < 7 yrs,car or other,27,none,rent,2-3,unskilled - resident,0 to 2,yes (under customer name),no,good
874,... >= 200 DM / salary for at least 1 year,36,existing credits paid back duly till now,retraining,9572,unknown/no savings account,< 1 yr,>= 35,none,< 1 yr,building soc. savings agr./life insurance,28,none,rent,2-3,skilled employee/official,0 to 2,no,no,bad
164,... >= 200 DM / salary for at least 1 year,15,all credits at this bank paid back duly,car (used),3343,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,real estate,28,none,own,1,skilled employee/official,0 to 2,yes (under customer name),no,good
249,... < 0 DM,15,no credits taken/all credits paid back duly,domestic appliances,2631,... <  100 DM,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,unknown / no property,25,none,rent,1,unskilled - resident,0 to 2,no,no,good
886,... < 0 DM,48,no credits taken/all credits paid back duly,others,6560,... <  100 DM,4 <= ... < 7 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,car or other,24,none,rent,1,skilled employee/official,0 to 2,no,no,bad
376,no checking account,27,no credits taken/all credits paid back duly,furniture/equipment,3416,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,27,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,good
114,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,car (used),763,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,< 1 yr,unknown / no property,26,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
962,... < 0 DM,12,no credits taken/all credits paid back duly,furniture/equipment,1331,unknown/no savings account,< 1 yr,25 <= ... < 35,none,< 1 yr,building soc. savings agr./life insurance,22,none,rent,1,skilled employee/official,0 to 2,no,no,bad
418,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,car (new),5804,500 <= ... < 1000 DM,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,unknown / no property,27,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
410,... >= 200 DM / salary for at least 1 year,42,no credits taken/all credits paid back duly,furniture/equipment,7166,... >= 1000 DM,4 <= ... < 7 yrs,25 <= ... < 35,none,>= 7 yrs,car or other,29,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,good
93,... < 0 DM,30,delay in paying off in the past,retraining,4221,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,< 1 yr,building soc. savings agr./life insurance,28,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
989,no checking account,18,no credits taken/all credits paid back duly,others,976,unknown/no savings account,< 1 yr,>= 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,23,none,rent,1,unskilled - resident,0 to 2,no,no,bad
606,no checking account,15,all credits at this bank paid back duly,car (used),975,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,4 <= ... < 7 yrs,car or other,25,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
594,no checking account,24,critical account/other credits elsewhere,others,1193,unknown/no savings account,unemployed,>= 35,co-applicant,>= 7 yrs,real estate,29,none,for free,2-3,unemployed/unskilled - non-resident,0 to 2,no,no,bad
12,no checking account,30,all credits at this bank paid back duly,car (new),6187,... <  100 DM,4 <= ... < 7 yrs,>= 35,none,>= 7 yrs,building soc. savings agr./life insurance,24,none,for free,2-3,skilled employee/official,0 to 2,no,no,good
877,... < 0 DM,30,all credits at this bank paid back duly,others,5234,unknown/no savings account,unemployed,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,28,none,rent,2-3,manager/self-empl./highly qualif. employee,0 to 2,no,no,bad
681,... < 0 DM,10,critical account/other credits elsewhere,furniture/equipment,1048,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,unknown / no property,23,stores,rent,1,unskilled - resident,0 to 2,no,no,good
396,... < 0 DM,9,no credits taken/all credits paid back duly,furniture/equipment,1206,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,unknown / no property,25,none,rent,1,skilled employee/official,0 to 2,no,no,good
685,no checking account,12,no credits taken/all credits paid back duly,furniture/equipment,2214,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,4 <= ... < 7 yrs,car or other,24,none,rent,1,unskilled - resident,0 to 2,no,no,good
384,... < 0 DM,9,no credits taken/all credits paid back duly,others,276,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,unknown / no property,22,none,for free,1,unskilled - resident,0 to 2,no,no,good
752,no checking account,9,no credits taken/all credits paid back duly,others,654,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,28,none,rent,1,unskilled - resident,0 to 2,no,no,bad
258,... >= 200 DM / salary for at least 1 year,10,all credits at this bank paid back duly,car (used),2146,unknown/no savings account,< 1 yr,>= 35,none,4 <= ... < 7 yrs,unknown / no property,23,none,for free,2-3,skilled employee/official,0 to 2,no,no,good
336,no checking account,24,no credits taken/all credits paid back duly,car (used),1747,unknown/no savings account,< 1 yr,< 20,co-applicant,< 1 yr,car or other,24,none,rent,1,unskilled - resident,0 to 2,no,yes,good
759,... < 0 DM,30,no credits taken/all credits paid back duly,others,2150,unknown/no savings account,1 <= ... < 4 yrs,< 20,guarantor,1 <= ... < 4 yrs,real estate,24,bank,rent,1,skilled employee/official,0 to 2,no,no,bad
984,no checking account,18,no credits taken/all credits paid back duly,furniture/equipment,1882,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,25,bank,for free,2-3,skilled employee/official,0 to 2,no,no,bad
862,no checking account,48,no credits taken/all credits paid back duly,retraining,4308,unknown/no savings account,< 1 yr,20 <= ... < 25,none,>= 7 yrs,car or other,24,none,for free,1,skilled employee/official,0 to 2,no,no,bad
834,0<= ... < 200 DM,36,no credits taken/all credits paid back duly,furniture/equipment,4210,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,26,none,rent,1,skilled employee/official,0 to 2,no,no,bad
631,no checking account,15,all credits at this bank paid back duly,car (used),1433,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,4 <= ... < 7 yrs,car or other,25,none,for free,2-3,skilled employee/official,0 to 2,no,no,good
559,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,car (new),5433,... >= 1000 DM,unemployed,25 <= ... < 35,none,>= 7 yrs,car or other,26,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
69,... < 0 DM,12,no credits taken/all credits paid back duly,furniture/equipment,1567,unknown/no savings account,1 <= ... < 4 yrs,>= 35,none,< 1 yr,building soc. savings agr./life insurance,22,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
285,no checking account,21,no credits taken/all credits paid back duly,furniture/equipment,3357,500 <= ... < 1000 DM,< 1 yr,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,29,bank,rent,1,skilled employee/official,0 to 2,no,no,good
76,... < 0 DM,9,no credits taken/all credits paid back duly,car (used),2030,... >= 1000 DM,4 <= ... < 7 yrs,25 <= ... < 35,none,< 1 yr,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
118,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,car (new),2603,500 <= ... < 1000 DM,1 <= ... < 4 yrs,25 <= ... < 35,none,>= 7 yrs,building soc. savings agr./life insurance,28,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,good
127,... >= 200 DM / salary for at least 1 year,15,no credits taken/all credits paid back duly,radio/television,874,... >= 1000 DM,< 1 yr,< 20,none,< 1 yr,unknown / no property,24,none,rent,1,skilled employee/official,0 to 2,no,no,good
58,no checking account,15,no credits taken/all credits paid back duly,furniture/equipment,1053,unknown/no savings account,< 1 yr,< 20,none,1 <= ... < 4 yrs,unknown / no property,27,none,rent,1,skilled employee/official,0 to 2,no,yes,good
913,no checking account,42,existing credits paid back duly till now,furniture/equipment,4370,unknown/no savings account,4 <= ... < 7 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,car or other,26,bank,rent,2-3,skilled employee/official,3 or more,yes (under customer name),no,bad
370,no checking account,24,no credits taken/all credits paid back duly,car (used),3021,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,unknown / no property,24,none,for free,1,unskilled - resident,0 to 2,no,no,good
269,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,car (used),1258,unknown/no savings account,< 1 yr,25 <= ... < 35,none,>= 7 yrs,car or other,22,none,for free,2-3,unskilled - resident,0 to 2,no,no,good
47,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,retraining,1258,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,< 1 yr,unknown / no property,25,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
264,... >= 200 DM / salary for at least 1 year,9,no credits taken/all credits paid back duly,car (used),1313,unknown/no savings account,>= 7 yrs,>= 35,none,>= 7 yrs,building soc. savings agr./life insurance,20,none,rent,1,skilled employee/official,0 to 2,no,no,good
676,0<= ... < 200 DM,6,all credits at this bank paid back duly,others,1323,... <  100 DM,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,building soc. savings agr./life insurance,28,none,rent,2-3,skilled employee/official,3 or more,yes (under customer name),no,good
305,0<= ... < 200 DM,9,no credits taken/all credits paid back duly,furniture/equipment,745,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,unknown / no property,28,none,rent,1,unskilled - resident,0 to 2,no,no,bad
342,no checking account,24,critical account/other credits elsewhere,car (new),3632,unknown/no savings account,1 <= ... < 4 yrs,>= 35,guarantor,>= 7 yrs,building soc. savings agr./life insurance,22,bank,for free,1,skilled employee/official,0 to 2,no,yes,good
967,... >= 200 DM / salary for at least 1 year,24,existing credits paid back duly till now,retraining,8648,unknown/no savings account,< 1 yr,25 <= ... < 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,27,bank,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,bad
354,no checking account,12,all credits at this bank paid back duly,others,3499,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,co-applicant,1 <= ... < 4 yrs,unknown / no property,29,none,rent,2-3,skilled employee/official,0 to 2,no,no,bad
928,no checking account,12,no credits taken/all credits paid back duly,vacation,902,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,>= 7 yrs,car or other,21,none,for free,1,skilled employee/official,0 to 2,no,no,bad
791,... < 0 DM,15,delay in paying off in the past,others,1778,unknown/no savings account,< 1 yr,25 <= ... < 35,none,< 1 yr,unknown / no property,26,none,for free,2-3,unemployed/unskilled - non-resident,0 to 2,no,no,bad
408,... < 0 DM,9,no credits taken/all credits paid back duly,retraining,1391,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,< 1 yr,unknown / no property,27,bank,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
246,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,car (new),3488,... <  100 DM,4 <= ... < 7 yrs,20 <= ... < 25,none,>= 7 yrs,building soc. savings agr./life insurance,23,none,rent,1,skilled employee/official,0 to 2,no,no,good
668,... < 0 DM,13,all credits at this bank paid back duly,furniture/equipment,882,unknown/no savings account,< 1 yr,< 20,guarantor,>= 7 yrs,unknown / no property,23,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
755,... < 0 DM,6,no credits taken/all credits paid back duly,others,14555,... >= 1000 DM,unemployed,>= 35,none,1 <= ... < 4 yrs,car or other,23,none,rent,1,unemployed/unskilled - non-resident,0 to 2,yes (under customer name),no,bad
155,... < 0 DM,12,no credits taken/all credits paid back duly,furniture/equipment,1158,100 <= ... <  500 DM,1 <= ... < 4 yrs,20 <= ... < 25,none,< 1 yr,building soc. savings agr./life insurance,26,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
18,... < 0 DM,18,no credits taken/all credits paid back duly,furniture/equipment,3213,100 <= ... <  500 DM,< 1 yr,>= 35,none,4 <= ... < 7 yrs,unknown / no property,25,none,for free,1,skilled employee/official,0 to 2,no,no,good
323,... >= 200 DM / salary for at least 1 year,11,no credits taken/all credits paid back duly,retraining,2142,500 <= ... < 1000 DM,>= 7 yrs,>= 35,none,1 <= ... < 4 yrs,unknown / no property,28,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
256,0<= ... < 200 DM,15,no credits taken/all credits paid back duly,retraining,2687,unknown/no savings account,4 <= ... < 7 yrs,25 <= ... < 35,none,>= 7 yrs,car or other,26,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,good
191,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,furniture/equipment,1901,... <  100 DM,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,29,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
116,... < 0 DM,18,no credits taken/all credits paid back duly,others,6260,unknown/no savings account,4 <= ... < 7 yrs,20 <= ... < 25,none,4 <= ... < 7 yrs,unknown / no property,28,none,for free,1,unskilled - resident,0 to 2,no,no,good
181,... >= 200 DM / salary for at least 1 year,9,no credits taken/all credits paid back duly,radio/television,1236,unknown/no savings account,< 1 yr,>= 35,none,>= 7 yrs,unknown / no property,23,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,good
302,0<= ... < 200 DM,24,no credits taken/all credits paid back duly,furniture/equipment,5152,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,25,bank,rent,1,skilled employee/official,0 to 2,no,no,good
760,... < 0 DM,36,all credits at this bank paid back duly,others,2820,unknown/no savings account,< 1 yr,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,27,none,rent,2-3,skilled employee/official,0 to 2,no,no,bad
46,no checking account,18,no credits taken/all credits paid back duly,others,1216,unknown/no savings account,< 1 yr,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,23,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,bad
852,no checking account,12,critical account/other credits elsewhere,furniture/equipment,626,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,unknown / no property,24,bank,rent,1,unskilled - resident,0 to 2,no,no,bad
172,no checking account,12,no credits taken/all credits paid back duly,others,1228,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,unknown / no property,24,none,rent,1,unskilled - resident,0 to 2,no,no,bad
516,... < 0 DM,24,no credits taken/all credits paid back duly,furniture/equipment,2896,... <  100 DM,< 1 yr,25 <= ... < 35,none,< 1 yr,building soc. savings agr./life insurance,29,none,rent,1,skilled employee/official,0 to 2,no,no,good
719,... < 0 DM,18,no credits taken/all credits paid back duly,car (used),1924,... >= 1000 DM,< 1 yr,< 20,none,4 <= ... < 7 yrs,unknown / no property,27,none,for free,1,skilled employee/official,0 to 2,no,no,bad
27,no checking account,12,no credits taken/all credits paid back duly,car (used),652,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,car or other,24,none,for free,1,skilled employee/official,0 to 2,no,no,good
