id,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
154,... < 0 DM,24,no credits taken/all credits paid back duly,others,3512,... <  100 DM,4 <= ... < 7 yrs,25 <= ... < 35,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,38,bank,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
488,... < 0 DM,18,all credits at this bank paid back duly,car (used),3612,unknown/no savings account,>= 7 yrs,20 <= ... < 25,none,>= 7 yrs,car or other,37,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),yes,good
513,... < 0 DM,24,all credits at this bank paid back duly,others,3878,... <  100 DM,< 1 yr,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,37,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
694,... >= 200 DM / salary for at least 1 year,15,existing credits paid back duly till now,car (new),3594,unknown/no savings account,< 1 yr,>= 35,none,1 <= ... < 4 yrs,car or other,46,none,rent,2-3,unskilled - resident,0 to 2,no,no,good
864,... >= 200 DM / salary for at least 1 year,18,all credits at this bank paid back duly,others,2775,unknown/no savings account,4 <= ... < 7 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,car or other,31,bank,rent,2-3,skilled employee/official,0 to 2,no,no,bad
835,... >= 200 DM / salary for at least 1 year,6,no credits taken/all credits paid back duly,car (used),4611,unknown/no savings account,< 1 yr,>= 35,none,>= 7 yrs,car or other,32,none,rent,1,skilled employee/official,0 to 2,no,no,bad
143,... < 0 DM,24,no credits taken/all credits paid back duly,furniture/equipment,5084,... >= 1000 DM,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,building soc. savings agr./life insurance,42,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
400,... < 0 DM,12,no credits taken/all credits paid back duly,others,6078,unknown/no savings account,4 <= ... < 7 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,32,none,rent,1,skilled employee/official,0 to 2,no,no,good
20,... >= 200 DM / salary for at least 1 year,11,all credits at this bank paid back duly,others,7228,unknown/no savings account,1 <= ... < 4 yrs,>= 35,none,>= 7 yrs,car or other,39,none,rent,2-3,unskilled - resident,0 to 2,no,no,good
809,no checking account,24,no credits taken/all credits paid back duly,car (used),3345,unknown/no savings account,>= 7 yrs,< 20,none,1 <= ... < 4 yrs,car or other,39,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
621,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,car (new),9277,... >= 1000 DM,1 <= ... < 4 yrs,25 <= ... < 35,none,>= 7 yrs,real estate,48,none,own,1,skilled employee/official,0 to 2,yes (under customer name),no,good
39,... >= 200 DM / salary for at least 1 year,18,no credits taken/all credits paid back duly,car (new),3378,... >= 1000 DM,1 <= ... < 4 yrs,25 <= ... < 35,none,< 1 yr,car or other,31,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
176,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,furniture/equipment,3235,100 <= ... <  500 DM,>= 7 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,36,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
288,... >= 200 DM / salary for at least 1 year,9,no credits taken/all credits paid back duly,furniture/equipment,2697,unknown/no savings account,1 <= ... < 4 yrs,>= 35,none,1 <= ... < 4 yrs,unknown / no property,32,none,rent,1,skilled employee/official,3 or more,no,no,good
128,... >= 200 DM / salary for at least 1 year,6,no credits taken/all credits paid back duly,car (used),2978,100 <= ... <  500 DM,1 <= ... < 4 yrs,>= 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,32,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
980,no checking account,12,no credits taken/all credits paid back duly,car (new),3386,unknown/no savings account,>= 7 yrs,20 <= ... < 25,none,>= 7 yrs,real estate,35,none,own,1,skilled employee/official,0 to 2,yes (under customer name),no,bad
17,no checking account,11,all credits at this bank paid back duly,others,3939,unknown/no savings account,1 <= ... < 4 yrs,>= 35,none,1 <= ... < 4 yrs,unknown / no property,40,none,rent,2-3,unskilled - resident,3 or more,no,no,good
284,... < 0 DM,21,existing credits paid back duly till now,others,2353,unknown/no savings account,1 <= ... < 4 yrs,>= 35,none,>= 7 yrs,car or other,47,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
994,no checking account,18,all credits at this bank paid back duly,others,3966,unknown/no savings account,>= 7 yrs,>= 35,none,>= 7 yrs,unknown / no property,33,bank,for free,4-5,skilled employee/official,0 to 2,yes (under customer name),no,bad
227,no checking account,18,no credits taken/all credits paid back duly,others,4380,... <  100 DM,1 <= ... < 4 yrs,20 <= ... < 25,none,>= 7 yrs,building soc. savings agr./life insurance,35,none,rent,1,unskilled - resident,3 or more,yes (under customer name),no,good
689,0<= ... < 200 DM,18,no credits taken/all credits paid back duly,car (used),3049,unknown/no savings account,< 1 yr,>= 35,none,< 1 yr,car or other,45,stores,rent,1,unskilled - resident,0 to 2,no,no,good
587,no checking account,18,all credits at this bank paid back duly,others,5302,unknown/no savings account,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,real estate,36,none,own,4-5,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
120,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,car (used),3062,100 <= ... <  500 DM,>= 7 yrs,< 20,none,4 <= ... < 7 yrs,real estate,32,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,good
54,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,furniture/equipment,2331,... >= 1000 DM,>= 7 yrs,>= 35,co-applicant,>= 7 yrs,unknown / no property,49,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
946,... < 0 DM,15,critical account/other credits elsewhere,others,6850,... <  100 DM,unemployed,>= 35,none,1 <= ... < 4 yrs,car or other,34,stores,rent,1,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,bad
659,... < 0 DM,7,no credits taken/all credits paid back duly,furniture/equipment,2576,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,guarantor,1 <= ... < 4 yrs,unknown / no property,35,none,rent,1,skilled employee/official,0 to 2,no,yes,good
453,... < 0 DM,10,no credits taken/all credits paid back duly,others,7308,unknown/no savings account,unemployed,25 <= ... < 35,none,>= 7 yrs,real estate,70,bank,own,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
304,... >= 200 DM / salary for at least 1 year,9,all credits at this bank paid back duly,furniture/equipment,3074,... >= 1000 DM,1 <= ... < 4 yrs,>= 35,none,1 <= ... < 4 yrs,unknown / no property,33,none,rent,2-3,skilled employee/official,3 or more,no,no,good
747,... < 0 DM,24,no credits taken/all credits paid back duly,car (new),2760,... >= 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,real estate,36,bank,own,1,skilled employee/official,0 to 2,yes (under customer name),no,good
789,... < 0 DM,24,delay in paying off in the past,retraining,4241,unknown/no savings account,1 <= ... < 4 yrs,>= 35,none,>= 7 yrs,unknown / no property,36,none,rent,4-5,unskilled - resident,0 to 2,yes (under customer name),no,bad
147,no checking account,24,no credits taken/all credits paid back duly,car (new),2964,... >= 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,real estate,49,bank,own,1,skilled employee/official,3 or more,yes (under customer name),no,good
740,... < 0 DM,20,delay in paying off in the past,car (new),6148,... <  100 DM,>= 7 yrs,20 <= ... < 25,none,>= 7 yrs,building soc. savings agr./life insurance,31,bank,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
187,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,others,2390,... >= 1000 DM,>= 7 yrs,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,50,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
144,... >= 200 DM / salary for at least 1 year,9,all credits at this bank paid back duly,car (used),2406,unknown/no savings account,unemployed,25 <= ... < 35,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,31,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,good
610,... < 0 DM,24,no credits taken/all credits paid back duly,car (used),3069,... <  100 DM,>= 7 yrs,< 20,none,>= 7 yrs,real estate,30,none,own,1,skilled employee/official,0 to 2,no,no,good
130,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,furniture/equipment,2872,... <  100 DM,>= 7 yrs,20 <= ... < 25,none,>= 7 yrs,unknown / no property,36,none,rent,1,skilled employee/official,3 or more,yes (under customer name),no,good
625,no checking account,24,all credits at this bank paid back duly,car (new),6615,unknown/no savings account,unemployed,25 <= ... < 35,none,>= 7 yrs,real estate,75,none,own,2-3,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
113,... < 0 DM,12,all credits at this bank paid back duly,others,2366,100 <= ... <  500 DM,4 <= ... < 7 yrs,20 <= ... < 25,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,36,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
786,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,furniture/equipment,2397,100 <= ... <  500 DM,>= 7 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,35,bank,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,bad
815,... < 0 DM,9,critical account/other credits elsewhere,car (new),5129,unknown/no savings account,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,real estate,74,bank,own,1,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,bad
640,no checking account,24,all credits at this bank paid back duly,car (new),2957,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,car or other,63,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
86,no checking account,12,no credits taken/all credits paid back duly,others,3651,500 <= ... < 1000 DM,1 <= ... < 4 yrs,>= 35,none,4 <= ... < 7 yrs,car or other,31,none,rent,1,skilled employee/official,3 or more,no,no,good
461,... < 0 DM,20,no credits taken/all credits paid back duly,car (new),6468,... >= 1000 DM,unemployed,>= 35,none,>= 7 yrs,unknown / no property,60,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
889,no checking account,24,no credits taken/all credits paid back duly,furniture/equipment,2439,unknown/no savings account,< 1 yr,< 20,none,>= 7 yrs,unknown / no property,35,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,bad
643,no checking account,24,all credits at this bank paid back duly,car (new),6419,unknown/no savings account,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,real estate,44,none,own,2-3,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,good
407,... >= 200 DM / salary for at least 1 year,15,no credits taken/all credits paid back duly,car (new),4657,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,30,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
780,... >= 200 DM / salary for at least 1 year,15,no credits taken/all credits paid back duly,repairs,4623,... <  100 DM,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,car or other,40,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
490,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,others,3527,... >= 1000 DM,< 1 yr,25 <= ... < 35,none,4 <= ... < 7 yrs,car or other,45,none,rent,1,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,good
289,... >= 200 DM / salary for at least 1 year,9,no credits taken/all credits paid back duly,others,2507,100 <= ... <  500 DM,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,real estate,51,none,own,1,unskilled - resident,0 to 2,no,no,good
839,... >= 200 DM / salary for at least 1 year,18,critical account/other credits elsewhere,others,6458,unknown/no savings account,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,real estate,39,bank,rent,2-3,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,bad
493,no checking account,18,delay in paying off in the past,retraining,3104,unknown/no savings account,4 <= ... < 7 yrs,20 <= ... < 25,none,< 1 yr,car or other,31,bank,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
188,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,furniture/equipment,3430,100 <= ... <  500 DM,>= 7 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,31,none,rent,1,skilled employee/official,3 or more,yes (under customer name),no,good
217,... >= 200 DM / salary for at least 1 year,10,no credits taken/all credits paid back duly,car (new),2901,... >= 1000 DM,< 1 yr,>= 35,none,>= 7 yrs,unknown / no property,31,none,for free,1,skilled employee/official,0 to 2,no,no,good
252,... < 0 DM,18,existing credits paid back duly till now,domestic appliances,6204,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,>= 7 yrs,unknown / no property,44,none,rent,1,unskilled - resident,3 or more,yes (under customer name),no,good
727,... >= 200 DM / salary for at least 1 year,21,no credits taken/all credits paid back duly,others,2782,100 <= ... <  500 DM,4 <= ... < 7 yrs,>= 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,31,bank,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,good
462,... < 0 DM,18,all credits at this bank paid back duly,car (used),7374,unknown/no savings account,unemployed,< 20,none,>= 7 yrs,car or other,40,stores,rent,2-3,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
477,... >= 200 DM / salary for at least 1 year,18,no credits taken/all credits paid back duly,car (used),3422,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,car or other,47,bank,rent,4-5,skilled employee/official,3 or more,yes (under customer name),no,good
2,no checking account,9,all credits at this bank paid back duly,others,2799,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,unknown / no property,36,none,for free,2-3,skilled employee/official,3 or more,no,no,good
206,... < 0 DM,18,no credits taken/all credits paid back duly,retraining,4439,unknown/no savings account,>= 7 yrs,>= 35,co-applicant,< 1 yr,unknown / no property,33,bank,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
509,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,car (used),5150,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,33,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
777,... < 0 DM,18,existing credits paid back duly till now,car (used),4297,unknown/no savings account,>= 7 yrs,< 20,none,4 <= ... < 7 yrs,real estate,40,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
388,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,others,7393,unknown/no savings account,1 <= ... < 4 yrs,>= 35,none,>= 7 yrs,car or other,43,none,rent,1,unskilled - resident,3 or more,no,no,good
274,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,car (used),2835,100 <= ... <  500 DM,>= 7 yrs,20 <= ... < 25,none,>= 7 yrs,car or other,53,none,rent,1,skilled employee/official,0 to 2,no,no,good
993,no checking account,18,no credits taken/all credits paid back duly,car (new),7511,... >= 1000 DM,>= 7 yrs,>= 35,none,>= 7 yrs,car or other,51,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,bad
505,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,car (new),7814,unknown/no savings account,4 <= ... < 7 yrs,20 <= ... < 25,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,38,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
59,... >= 200 DM / salary for at least 1 year,21,no credits taken/all credits paid back duly,furniture/equipment,3160,... >= 1000 DM,>= 7 yrs,< 20,none,4 <= ... < 7 yrs,car or other,41,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
561,... >= 200 DM / salary for at least 1 year,20,all credits at this bank paid back duly,others,3485,... >= 1000 DM,< 1 yr,25 <= ... < 35,none,>= 7 yrs,unknown / no property,44,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
857,no checking account,24,critical account/other credits elsewhere,car (used),3349,100 <= ... <  500 DM,< 1 yr,< 20,none,>= 7 yrs,real estate,30,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,bad
748,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,domestic appliances,5507,unknown/no savings account,>= 7 yrs,20 <= ... < 25,none,>= 7 yrs,real estate,44,none,own,2-3,skilled employee/official,0 to 2,no,no,good
22,... < 0 DM,12,all credits at this bank paid back duly,others,3124,unknown/no savings account,< 1 yr,>= 35,none,4 <= ... < 7 yrs,unknown / no property,49,bank,rent,2-3,unskilled - resident,3 or more,no,no,good
277,... >= 200 DM / salary for at least 1 year,15,no credits taken/all credits paid back duly,furniture/equipment,3568,unknown/no savings account,>= 7 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,54,bank,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
414,... >= 200 DM / salary for at least 1 year,24,existing credits paid back duly till now,retraining,2375,100 <= ... <  500 DM,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,44,none,rent,2-3,skilled employee/official,3 or more,yes (under customer name),no,good
492,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,car (used),3331,unknown/no savings account,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,car or other,42,stores,rent,1,skilled employee/official,0 to 2,no,no,good
21,no checking account,6,all credits at this bank paid back duly,others,3676,unknown/no savings account,1 <= ... < 4 yrs,>= 35,none,4 <= ... < 7 yrs,unknown / no property,37,none,for free,4-5,skilled employee/official,3 or more,no,no,good
103,... < 0 DM,24,existing credits paid back duly till now,retraining,4712,... >= 1000 DM,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,car or other,34,bank,rent,2-3,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
970,no checking account,21,critical account/other credits elsewhere,others,1647,... >= 1000 DM,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,car or other,40,bank,rent,2-3,unskilled - resident,3 or more,no,no,bad
909,no checking account,24,existing credits paid back duly till now,others,1333,unknown/no savings account,unemployed,< 20,none,1 <= ... < 4 yrs,unknown / no property,43,none,own,2-3,skilled employee/official,3 or more,no,no,bad
802,no checking account,24,no credits taken/all credits paid back duly,others,1285,... >= 1000 DM,4 <= ... < 7 yrs,< 20,none,>= 7 yrs,real estate,32,none,for free,1,skilled employee/official,0 to 2,no,no,bad
756,no checking account,15,delay in paying off in the past,others,950,unknown/no savings account,>= 7 yrs,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,33,none,for free,2-3,skilled employee/official,3 or more,no,no,bad
112,no checking account,6,no credits taken/all credits paid back duly,car (used),428,unknown/no savings account,>= 7 yrs,25 <= ... < 35,none,< 1 yr,car or other,49,bank,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
422,... < 0 DM,11,all credits at this bank paid back duly,others,1322,500 <= ... < 1000 DM,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,40,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
420,no checking account,15,all credits at this bank paid back duly,car (used),1478,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,44,none,rent,2-3,skilled employee/official,3 or more,yes (under customer name),no,good
9,... >= 200 DM / salary for at least 1 year,18,all credits at this bank paid back duly,furniture/equipment,1098,unknown/no savings account,unemployed,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,65,none,rent,2-3,unemployed/unskilled - non-resident,0 to 2,no,no,good
37,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,others,1495,unknown/no savings account,>= 7 yrs,< 20,none,< 1 yr,unknown / no property,38,none,rent,2-3,unskilled - resident,3 or more,no,no,good
652,... < 0 DM,6,no credits taken/all credits paid back duly,furniture/equipment,368,... >= 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,car or other,38,none,rent,1,skilled employee/official,0 to 2,no,no,good
298,... >= 200 DM / salary for at least 1 year,6,existing credits paid back duly till now,retraining,1743,... <  100 DM,1 <= ... < 4 yrs,>= 35,none,1 <= ... < 4 yrs,unknown / no property,34,none,rent,2-3,unskilled - resident,0 to 2,no,no,good
415,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,furniture/equipment,522,100 <= ... <  500 DM,>= 7 yrs,< 20,none,>= 7 yrs,car or other,42,none,rent,2-3,skilled employee/official,3 or more,yes (under customer name),no,good
151,0<= ... < 200 DM,12,critical account/other credits elsewhere,furniture/equipment,409,500 <= ... < 1000 DM,1 <= ... < 4 yrs,20 <= ... < 25,none,4 <= ... < 7 yrs,unknown / no property,42,none,for free,2-3,skilled employee/official,0 to 2,no,no,good
551,... < 0 DM,12,no credits taken/all credits paid back duly,others,2002,unknown/no savings account,4 <= ... < 7 yrs,20 <= ... < 25,none,>= 7 yrs,car or other,30,none,for free,1,skilled employee/official,3 or more,yes (under customer name),no,good
148,no checking account,12,no credits taken/all credits paid back duly,car (used),1262,... >= 1000 DM,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,car or other,49,none,rent,1,unskilled - resident,0 to 2,yes (under customer name),no,good
932,no checking account,12,no credits taken/all credits paid back duly,others,1274,unknown/no savings account,< 1 yr,20 <= ... < 25,none,< 1 yr,unknown / no property,37,bank,rent,1,unskilled - resident,0 to 2,no,no,bad
349,no checking account,12,all credits at this bank paid back duly,others,2121,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,car or other,30,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
326,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,others,1287,500 <= ... < 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,unknown / no property,37,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
124,... >= 200 DM / salary for at least 1 year,15,all credits at this bank paid back duly,furniture/equipment,1459,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,43,none,rent,1,unskilled - resident,0 to 2,no,no,good
854,0<= ... < 200 DM,24,all credits at this bank paid back duly,others,1344,... >= 1000 DM,4 <= ... < 7 yrs,< 20,none,1 <= ... < 4 yrs,unknown / no property,37,bank,rent,2-3,unskilled - resident,3 or more,no,no,bad
280,0<= ... < 200 DM,9,no credits taken/all credits paid back duly,furniture/equipment,1126,... <  100 DM,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,unknown / no property,49,none,rent,1,skilled employee/official,0 to 2,no,no,good
294,... < 0 DM,6,existing credits paid back duly till now,retraining,1449,... <  100 DM,>= 7 yrs,>= 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,31,bank,rent,2-3,skilled employee/official,3 or more,no,no,good
123,... < 0 DM,6,no credits taken/all credits paid back duly,furniture/equipment,2063,unknown/no savings account,< 1 yr,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,30,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
203,0<= ... < 200 DM,18,critical account/other credits elsewhere,furniture/equipment,1445,... >= 1000 DM,4 <= ... < 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,49,bank,rent,1,unskilled - resident,0 to 2,no,no,good
933,... < 0 DM,12,no credits taken/all credits paid back duly,others,1223,unknown/no savings account,>= 7 yrs,>= 35,none,< 1 yr,unknown / no property,46,none,for free,2-3,skilled employee/official,0 to 2,no,no,bad
907,no checking account,18,critical account/other credits elsewhere,car (used),1553,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,44,bank,rent,1,skilled employee/official,0 to 2,no,no,bad
771,no checking account,24,no credits taken/all credits paid back duly,furniture/equipment,1823,unknown/no savings account,unemployed,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,30,stores,rent,1,manager/self-empl./highly qualif. employee,3 or more,no,no,bad
736,... >= 200 DM / salary for at least 1 year,6,no credits taken/all credits paid back duly,radio/television,1338,100 <= ... <  500 DM,1 <= ... < 4 yrs,>= 35,none,>= 7 yrs,unknown / no property,62,none,rent,1,skilled employee/official,0 to 2,no,no,good
220,... >= 200 DM / salary for at least 1 year,10,no credits taken/all credits paid back duly,others,1287,... >= 1000 DM,>= 7 yrs,< 20,co-applicant,1 <= ... < 4 yrs,car or other,45,none,rent,1,unskilled - resident,0 to 2,no,yes,good
753,... < 0 DM,9,all credits at this bank paid back duly,repairs,1136,500 <= ... < 1000 DM,>= 7 yrs,< 20,none,4 <= ... < 7 yrs,real estate,32,none,own,2-3,skilled employee/official,3 or more,no,no,bad
875,... < 0 DM,24,critical account/other credits elsewhere,repairs,1837,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,>= 7 yrs,real estate,34,bank,own,1,unskilled - resident,0 to 2,no,no,bad
387,... < 0 DM,9,no credits taken/all credits paid back duly,car (used),918,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,< 1 yr,car or other,30,none,rent,1,skilled employee/official,0 to 2,no,no,bad
973,0<= ... < 200 DM,18,no credits taken/all credits paid back duly,furniture/equipment,2100,unknown/no savings account,1 <= ... < 4 yrs,< 20,co-applicant,1 <= ... < 4 yrs,unknown / no property,37,none,rent,1,skilled employee/official,0 to 2,no,no,bad
510,no checking account,6,no credits taken/all credits paid back duly,others,1203,... <  100 DM,>= 7 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,car or other,43,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
608,no checking account,6,all credits at this bank paid back duly,others,609,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,4 <= ... < 7 yrs,car or other,37,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
672,... < 0 DM,18,no credits taken/all credits paid back duly,furniture/equipment,1301,unknown/no savings account,>= 7 yrs,< 20,guarantor,1 <= ... < 4 yrs,unknown / no property,32,none,rent,1,unskilled - resident,0 to 2,no,no,good
411,... >= 200 DM / salary for at least 1 year,13,no credits taken/all credits paid back duly,furniture/equipment,1409,... <  100 DM,unemployed,25 <= ... < 35,none,>= 7 yrs,unknown / no property,64,none,rent,1,skilled employee/official,0 to 2,no,no,good
259,no checking account,10,no credits taken/all credits paid back duly,furniture/equipment,2315,unknown/no savings account,>= 7 yrs,20 <= ... < 25,none,>= 7 yrs,unknown / no property,52,none,rent,1,unskilled - resident,0 to 2,no,no,good
628,... >= 200 DM / salary for at least 1 year,18,all credits at this bank paid back duly,furniture/equipment,1582,500 <= ... < 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,46,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
348,0<= ... < 200 DM,10,all credits at this bank paid back duly,others,781,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,real estate,63,none,own,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
506,... >= 200 DM / salary for at least 1 year,6,all credits at this bank paid back duly,furniture/equipment,1740,unknown/no savings account,>= 7 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,unknown / no property,30,none,for free,2-3,skilled employee/official,0 to 2,no,no,good
